TrackID,TrackName,AlbumName,ArtistName,ReleaseDate,Duration(ms),PopularityIndex,URL
0A1JLUlkZkp2EFrosoNQi0,Labyrinth,Midnights,Taylor Swift,2022-10-21,247962,76,https://open.spotify.com/track/0A1JLUlkZkp2EFrosoNQi0
5gRYrtvyVyaCRvLt56OfuV,I Wish You Would,1989,Taylor Swift,2014-10-27,207440,74,https://open.spotify.com/track/5gRYrtvyVyaCRvLt56OfuV
0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",Midnights (3am Edition),Taylor Swift,2022-10-22,260361,77,https://open.spotify.com/track/0aV5uARAknQgYhBaK944FP
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),folklore,"Taylor Swift, Bon Iver",2020-07-24,285634,83,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
0BiqmkasE5FdrChwKfVp8X,Bigger Than The Whole Sky,Midnights (3am Edition),Taylor Swift,2022-10-22,218502,75,https://open.spotify.com/track/0BiqmkasE5FdrChwKfVp8X
0Jlcvv8IykzHaSmj49uNW8,the 1,folklore,Taylor Swift,2020-07-24,210251,82,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
5kiZGSxgqPdv6rbqL9THdd,High Infidelity,Midnights (3am Edition),Taylor Swift,2022-10-22,231475,73,https://open.spotify.com/track/5kiZGSxgqPdv6rbqL9THdd
2x0WlnmfG39ZuDmstl9xfX,End Game,reputation,"Taylor Swift, Ed Sheeran, Future",2017-11-10,244826,81,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
6wAFvJPpTZVirBKGZ4EnMW,Glitch,Midnights (3am Edition),Taylor Swift,2022-10-22,148781,71,https://open.spotify.com/track/6wAFvJPpTZVirBKGZ4EnMW
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,225960,75,https://open.spotify.com/track/3z6XUommYDWPHeFhmhhT6j
3QF5RsWzK1lCvf2o2cY65P,Dear Reader,Midnights (3am Edition),Taylor Swift,2022-10-22,225194,72,https://open.spotify.com/track/3QF5RsWzK1lCvf2o2cY65P
0qUnBLZ8bJqUNEeQgayL9t,Out Of The Woods,1989,Taylor Swift,2014-10-27,235800,78,https://open.spotify.com/track/0qUnBLZ8bJqUNEeQgayL9t
2KrOAg6FftbjgSKdd2a4rS,You Are In Love,1989 (Deluxe Edition),Taylor Swift,2014-10-27,267106,74,https://open.spotify.com/track/2KrOAg6FftbjgSKdd2a4rS
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Red (Taylor's Version),"Taylor Swift, Phoebe Bridgers",2021-11-12,258812,77,https://open.spotify.com/track/01K4zKU104LyJ8gMb7227B
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,folklore,Taylor Swift,2020-07-24,255893,81,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
6GNRkaWUB0Lwc19SdkTgx8,All Too Well,Red (Deluxe Edition),Taylor Swift,2012-10-22,329160,66,https://open.spotify.com/track/6GNRkaWUB0Lwc19SdkTgx8
5eGX87IiKsGuzS3iw4CfCX,September - Recorded at The Tracking Room Nashville,Spotify Singles,Taylor Swift,2018-04-13,187823,67,https://open.spotify.com/track/5eGX87IiKsGuzS3iw4CfCX
4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Red (Taylor's Version),"Taylor Swift, Chris Stapleton",2021-11-12,285106,77,https://open.spotify.com/track/4CkgMiMqZ5JzW9iYXSTMTL
4IQkfUsrwXol38VV3U7t7T,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Red (Taylor's Version),"Taylor Swift, Ed Sheeran",2021-11-12,240226,72,https://open.spotify.com/track/4IQkfUsrwXol38VV3U7t7T
12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,Lover,Taylor Swift,2019-08-23,287266,82,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a
6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,folklore,Taylor Swift,2020-07-24,252880,79,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
5kI4eCXXzyuIUXjQra0Cxi,betty,folklore,Taylor Swift,2020-07-24,294521,79,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
1gWRnZ52AK1ZUvpjjTteKf,Better Man (Taylor's Version) (From The Vault),Red (Taylor's Version),Taylor Swift,2021-11-12,297013,64,https://open.spotify.com/track/1gWRnZ52AK1ZUvpjjTteKf
3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)",evermore,"Taylor Swift, HAIM",2020-12-11,215626,75,https://open.spotify.com/track/3RaT22zZsxVYxxKR7TAaYF
7dW84mWkdWE5a6lFWxJCBG,‘tis the damn season,evermore,Taylor Swift,2020-12-11,229840,76,https://open.spotify.com/track/7dW84mWkdWE5a6lFWxJCBG
3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),evermore,"Taylor Swift, Bon Iver",2020-12-11,304106,70,https://open.spotify.com/track/3O5osWf1rSoKMwe6E9ZaXP
7qEUFOVcxRI19tbT68JcYK,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),"Taylor Swift, Ed Sheeran",2021-11-12,245426,77,https://open.spotify.com/track/7qEUFOVcxRI19tbT68JcYK
1SymEzIT3H8UZfibCs3TYi,Afterglow,Lover,Taylor Swift,2019-08-23,223293,83,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,"Taylor Swift, Brendon Urie, Panic! At The Disco",2019-08-23,193000,81,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,reputation,Taylor Swift,2017-11-10,238253,83,https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ
5RaBeejGtdPEszYEKYECs2,Love Story (Taylor's Version) - Elvira Remix,Love Story (Taylor's Version) [Elvira Remix],"Taylor Swift, ELVIRA",2021-03-23,211857,64,https://open.spotify.com/track/5RaBeejGtdPEszYEKYECs2
